1265,2016-04-13 11:00:02,12,385,0,,,1,15,,
1266,2016-04-13 11:00:02,12,386,0,,,1,15,,
1267,2016-04-13 11:00:02,12,387,0,,,1,15,,
1268,2016-04-13 11:00:02,12,388,0,,,1,15,,
1269,2016-04-13 11:00:02,12,389,0,,,1,15,,
1270,2016-04-13 11:00:02,12,390,0,,,1,15,,
1271,2016-04-13 11:00:02,12,392,0,,,1,15,,
1272,2016-04-13 11:00:02,12,393,0,,,1,15,,
1273,2016-04-13 11:00:02,12,394,0,,,1,15,,
1274,2016-04-13 11:00:02,12,395,0,,,1,15,,
1275,2016-04-13 11:00:02,12,396,0,,,1,15,,
1276,2016-04-13 11:00:02,12,397,0,,,1,15,,
1277,2016-04-13 11:00:02,12,398,0,,,1,15,,
1278,2016-04-13 11:00:02,12,399,0,,,1,15,,
1279,2016-04-13 11:00:02,12,400,0,,,1,15,,
1280,2016-04-13 11:00:02,12,401,0,,,1,15,,
1281,2016-04-13 14:00:00,12,83,0,,,1,15,,
1282,2016-04-13 14:00:00,12,163,0,,,1,15,,
1283,2016-04-13 14:00:00,12,165,0,,,1,15,,
1284,2016-04-13 14:00:00,12,166,0,,,1,15,,
1285,2016-04-13 14:00:00,12,167,0,,,1,15,,
1286,2016-04-13 14:00:00,12,168,0,,,1,15,,
1287,2016-04-13 14:00:00,12,169,0,,,1,15,,
1288,2016-04-13 14:00:00,12,174,0,,,1,15,,
1289,2016-04-13 14:00:00,12,175,0,,,1,15,,
1290,2016-04-13 14:00:00,12,185,0,,,1,15,,
1291,2016-04-13 15:00:00,12,144,0,,,1,15,,
1292,2016-04-13 18:00:00,12,142,0,,,1,15,,
1293,2016-04-13 18:00:00,12,199,0,,,1,15,,
1296,2016-04-19 09:00:03,12,31,0,,,1,15,,
1297,2016-04-19 09:00:03,12,32,0,,,1,15,,
1298,2016-04-19 09:00:03,12,34,0,,,1,15,,
1301,2016-04-19 09:00:03,12,40,0,,,1,15,,
1303,2016-04-19 09:00:04,12,44,0,,,1,15,,
1306,2016-04-19 09:00:04,12,47,0,,,1,15,,
1309,2016-04-19 09:00:04,12,50,0,,,1,15,,
1315,2016-04-19 09:00:04,12,60,0,,,1,15,,
1321,2016-04-19 09:00:05,12,71,0,,,1,15,,
1323,2016-04-19 09:00:05,12,88,0,,,1,15,,
1326,2016-04-19 09:00:06,12,151,0,,,1,15,,
1327,2016-04-19 09:00:06,12,152,0,,,1,15,,
1328,2016-04-19 09:00:06,12,155,0,,,1,15,,
1329,2016-04-19 09:00:06,12,161,0,,,1,15,,
1339,2016-04-19 09:00:07,12,202,0,,,1,15,,
1340,2016-04-19 09:00:07,12,203,0,,,1,15,,
1341,2016-04-19 09:00:07,12,204,0,,,1,15,,
1342,2016-04-19 09:00:07,12,205,0,,,1,15,,
1343,2016-04-19 09:00:07,12,206,0,,,1,15,,
1344,2016-04-19 09:00:07,12,207,0,,,1,15,,
1345,2016-04-19 09:00:07,12,208,0,,,1,15,,
1346,2016-04-19 09:00:07,12,209,0,,,1,15,,
1347,2016-04-19 09:00:07,12,210,0,,,1,15,,
1348,2016-04-19 09:00:07,12,211,0,,,1,15,,
1349,2016-04-19 09:00:07,12,212,0,,,1,15,,
1350,2016-04-19 09:00:07,12,213,0,,,1,15,,
1351,2016-04-19 09:00:07,12,214,0,,,1,15,,
1352,2016-04-19 09:00:07,12,215,0,,,1,15,,
1353,2016-04-19 09:00:07,12,216,0,,,1,15,,
1354,2016-04-19 09:00:07,12,217,0,,,1,15,,
1355,2016-04-19 09:00:07,12,218,0,,,1,15,,
1356,2016-04-19 09:00:07,12,219,0,,,1,15,,
1357,2016-04-19 09:00:07,12,220,0,,,1,15,,
1358,2016-04-19 09:00:08,12,221,0,,,1,15,,
1359,2016-04-19 09:00:08,12,222,0,,,1,15,,
1360,2016-04-19 09:00:08,12,223,0,,,1,15,,
1361,2016-04-19 09:00:08,12,224,0,,,1,15,,
1362,2016-04-19 09:00:08,12,225,0,,,1,15,,
1363,2016-04-19 09:00:08,12,226,0,,,1,15,,
1364,2016-04-19 09:00:08,12,227,0,,,1,15,,
1365,2016-04-19 09:00:08,12,228,0,,,1,15,,
1366,2016-04-19 09:00:08,12,229,0,,,1,15,,
1367,2016-04-19 09:00:08,12,230,0,,,1,15,,
1368,2016-04-19 09:00:08,12,231,0,,,1,15,,
1369,2016-04-19 09:00:08,12,232,0,,,1,15,,
1370,2016-04-19 09:00:08,12,233,0,,,1,15,,
1371,2016-04-19 09:00:08,12,234,0,,,1,15,,
1372,2016-04-19 09:00:08,12,235,0,,,1,15,,
1373,2016-04-19 09:00:08,12,236,0,,,1,15,,
1374,2016-04-19 09:00:08,12,237,0,,,1,15,,
1375,2016-04-19 09:00:08,12,238,0,,,1,15,,
1376,2016-04-19 09:00:08,12,239,0,,,1,15,,
1377,2016-04-19 09:00:08,12,240,0,,,1,15,,
1378,2016-04-19 09:00:08,12,241,0,,,1,15,,
1379,2016-04-19 09:00:08,12,242,0,,,1,15,,
1380,2016-04-19 09:00:08,12,243,0,,,1,15,,
1381,2016-04-19 09:00:08,12,244,0,,,1,15,,
1382,2016-04-19 09:00:08,12,245,0,,,1,15,,
1383,2016-04-19 09:00:08,12,246,0,,,1,15,,
1384,2016-04-19 09:00:08,12,247,0,,,1,15,,
1385,2016-04-19 09:00:09,12,248,0,,,1,15,,
1386,2016-04-19 09:00:09,12,249,0,,,1,15,,
1387,2016-04-19 09:00:09,12,250,0,,,1,15,,
1388,2016-04-19 09:00:09,12,251,0,,,1,15,,
1389,2016-04-19 09:00:09,12,252,0,,,1,15,,
1390,2016-04-19 09:00:09,12,253,0,,,1,15,,
1391,2016-04-19 09:00:09,12,254,0,,,1,15,,
1392,2016-04-19 09:00:09,12,255,0,,,1,15,,
1393,2016-04-19 09:00:09,12,256,0,,,1,15,,
1394,2016-04-19 09:00:09,12,257,0,,,1,15,,
1395,2016-04-19 09:00:09,12,258,0,,,1,15,,
1396,2016-04-19 09:00:09,12,259,0,,,1,15,,
1397,2016-04-19 09:00:09,12,260,0,,,1,15,,
1398,2016-04-19 09:00:09,12,261,0,,,1,15,,
1399,2016-04-19 09:00:09,12,262,0,,,1,15,,
1400,2016-04-19 09:00:09,12,263,0,,,1,15,,
1401,2016-04-19 09:00:09,12,264,0,,,1,15,,
1402,2016-04-19 09:00:09,12,265,0,,,1,15,,
1403,2016-04-19 09:00:09,12,266,0,,,1,15,,
1404,2016-04-19 09:00:09,12,267,0,,,1,15,,
1405,2016-04-19 09:00:09,12,268,0,,,1,15,,
1406,2016-04-19 09:00:09,12,269,0,,,1,15,,
1407,2016-04-19 09:00:10,12,270,0,,,1,15,,
1408,2016-04-19 09:00:10,12,271,0,,,1,15,,
1409,2016-04-19 09:00:10,12,273,0,,,1,15,,
1410,2016-04-19 09:00:10,12,274,0,,,1,15,,
1411,2016-04-19 09:00:10,12,275,0,,,1,15,,
1412,2016-04-19 09:00:10,12,276,0,,,1,15,,
1413,2016-04-19 09:00:10,12,277,0,,,1,15,,
1414,2016-04-19 09:00:10,12,278,0,,,1,15,,
1415,2016-04-19 09:00:10,12,279,0,,,1,15,,
1416,2016-04-19 09:00:10,12,280,0,,,1,15,,
1417,2016-04-19 09:00:10,12,281,0,,,1,15,,
1418,2016-04-19 09:00:10,12,282,0,,,1,15,,
1419,2016-04-19 09:00:10,12,283,0,,,1,15,,
1420,2016-04-19 09:00:10,12,284,0,,,1,15,,
1421,2016-04-19 09:00:10,12,285,0,,,1,15,,
1495,2016-05-17 00:00:00,4,9,0,,,8,0,Showroom Sophia/XDS Cabinet,9
1496,2016-05-17 01:00:06,3,9,0,,,1,13,,
1497,2016-05-23 00:00:00,4,4,0,,,8,0,Showroom Sophia/XDS Cabinet,9
1498,2016-05-23 01:00:08,3,4,0,,,1,13,,
1506,2016-06-16 10:00:03,9,241,0,,,2,0,Showroom Sophia/XDL Cabinet,8
1511,2016-06-18 01:00:10,3,5,0,,,1,13,,
1512,2016-06-19 00:00:00,4,8,0,,,8,0,Showroom Sophia/XDS Cabinet,9
1513,2016-06-19 00:00:00,4,10,0,,,6,0,Showroom Sophia/XD Cabinet,4
1514,2016-06-19 01:00:06,3,7,0,,,1,13,,
1515,2016-06-19 01:00:06,3,8,0,,,1,13,,
1516,2016-06-19 01:00:06,3,10,0,,,1,13,,
1517,2016-06-19 01:00:08,11,241,0,,,1,13,,
424,2016-03-14 09:42:48,6,1,0,,,1,12,,
524,2016-03-21 15:00:00,12,2,0,,,1,15,,
525,2016-03-21 15:00:00,12,2,1,2016-04-12 11:46:28,21,8,0,Showroom Sophia/XDS Cabinet,9
526,2016-03-21 15:00:00,12,3,0,,,1,15,,
527,2016-03-21 15:00:00,12,3,1,2016-04-05 13:49:58,17,8,0,Showroom Sophia/XDS Cabinet,9
528,2016-03-21 15:00:00,12,4,0,,,1,15,,
529,2016-03-21 15:00:00,12,4,1,2016-04-07 14:56:05,1,8,0,Showroom Sophia/XDS Cabinet,9
530,2016-03-21 15:00:01,12,8,1,2016-03-22 12:07:21,17,1,15,,
531,2016-03-21 15:00:01,12,8,0,,,8,0,Showroom Sophia/XDS Cabinet,9
532,2016-03-21 15:00:01,12,9,0,,,1,15,,
533,2016-03-21 15:00:01,12,9,0,,,8,0,Showroom Sophia/XDS Cabinet,9
534,2016-03-21 15:00:01,12,10,0,,,1,15,,
535,2016-03-21 15:00:01,12,10,0,,,6,0,Showroom Sophia/XD Cabinet,4
536,2016-03-21 15:00:01,12,11,0,,,1,15,,
537,2016-03-21 15:00:01,12,11,0,,,8,0,Showroom Sophia/XDS Cabinet,9
538,2016-03-21 15:00:01,12,12,0,,,1,15,,
539,2016-03-21 15:00:01,12,12,0,,,8,0,Showroom Sophia/XDS Cabinet,9
540,2016-03-21 15:00:01,12,13,0,,,1,15,,
541,2016-03-21 15:00:01,12,13,0,,,8,0,Showroom Sophia/XDS Cabinet,9
560,2016-03-21 15:00:01,12,54,0,,,1,15,,
561,2016-03-21 15:00:01,12,54,0,,,3,0,Showroom Sophia/XD Cabinet,4
570,2016-03-21 15:00:02,12,76,0,,,1,15,,
571,2016-03-21 15:00:02,12,76,0,,,8,0,Showroom Sophia/XDS Cabinet,9
580,2016-03-21 15:00:02,12,103,0,,,1,15,,
581,2016-03-21 15:00:02,12,103,0,,,3,0,Showroom Sophia/XD Cabinet,4
584,2016-03-21 15:00:02,12,121,0,,,1,15,,
585,2016-03-21 15:00:02,12,121,0,,,8,0,Showroom Sophia/XDS Cabinet,9
592,2016-03-21 15:00:02,12,146,0,,,1,15,,
593,2016-03-21 15:00:02,12,146,0,,,3,0,Showroom Sophia/XD Cabinet,4
594,2016-03-21 15:00:03,12,147,0,,,1,15,,
595,2016-03-21 15:00:03,12,147,0,,,8,0,Showroom Sophia/XDS Cabinet,9
596,2016-03-21 15:00:03,12,149,0,,,1,15,,
597,2016-03-21 15:00:03,12,149,0,,,8,0,Showroom Sophia/XDS Cabinet,9
600,2016-03-21 15:00:03,12,197,0,,,1,15,,
601,2016-03-21 15:00:03,12,197,0,,,3,0,Showroom Sophia/XD Cabinet,4
799,2016-03-22 17:03:59,3,276,0,,,1,12,,
850,2016-03-24 01:00:01,3,1,0,,,1,13,,
855,2016-03-31 12:00:00,4,2,0,,,8,0,Showroom Sophia/XDS Cabinet,9
857,2016-03-31 12:00:00,4,3,1,2016-04-06 10:53:34,8,8,0,Showroom Sophia/XDS Cabinet,9
867,2016-04-01 01:00:08,3,2,0,,,1,13,,
868,2016-04-01 01:00:09,3,3,0,,,1,13,,
925,2016-04-02 15:00:03,12,86,0,,,1,15,,
1145,2016-04-07 16:00:01,12,391,0,,,1,15,,
1190,2016-04-08 18:00:00,12,66,0,,,1,15,,
1192,2016-04-08 19:00:00,12,80,0,,,1,15,,
1193,2016-04-08 19:00:00,12,135,0,,,1,15,,
1195,2016-04-09 12:00:00,12,127,0,,,1,15,,
1196,2016-04-09 13:00:00,12,53,0,,,1,15,,
1197,2016-04-09 13:00:00,12,87,0,,,1,15,,
1198,2016-04-09 17:00:00,12,21,0,,,1,15,,
1218,2016-04-12 10:52:13,1,200,0,,,21,4,,
1225,2016-04-13 08:52:12,4,276,0,,,2,0,Showroom Sophia/XDL Cabinet,8
1226,2016-04-13 09:09:35,10,67,0,,,1,12,,
1232,2016-04-13 11:00:01,12,352,0,,,1,15,,
1233,2016-04-13 11:00:01,12,353,0,,,1,15,,
1234,2016-04-13 11:00:01,12,354,0,,,1,15,,
1235,2016-04-13 11:00:01,12,355,0,,,1,15,,
1236,2016-04-13 11:00:01,12,356,0,,,1,15,,
1237,2016-04-13 11:00:01,12,357,0,,,1,15,,
1238,2016-04-13 11:00:01,12,358,0,,,1,15,,
1239,2016-04-13 11:00:01,12,359,0,,,1,15,,
1240,2016-04-13 11:00:01,12,360,0,,,1,15,,
1241,2016-04-13 11:00:01,12,361,0,,,1,15,,
1242,2016-04-13 11:00:01,12,362,0,,,1,15,,
1243,2016-04-13 11:00:01,12,363,0,,,1,15,,
1244,2016-04-13 11:00:01,12,364,0,,,1,15,,
1245,2016-04-13 11:00:01,12,365,0,,,1,15,,
1246,2016-04-13 11:00:01,12,366,0,,,1,15,,
1247,2016-04-13 11:00:01,12,367,0,,,1,15,,
1248,2016-04-13 11:00:01,12,368,0,,,1,15,,
1249,2016-04-13 11:00:01,12,369,0,,,1,15,,
1250,2016-04-13 11:00:01,12,370,0,,,1,15,,
1251,2016-04-13 11:00:01,12,371,0,,,1,15,,
1252,2016-04-13 11:00:01,12,372,0,,,1,15,,
1253,2016-04-13 11:00:01,12,373,0,,,1,15,,
1254,2016-04-13 11:00:01,12,374,0,,,1,15,,
1255,2016-04-13 11:00:01,12,375,0,,,1,15,,
1256,2016-04-13 11:00:01,12,376,0,,,1,15,,
1257,2016-04-13 11:00:01,12,377,0,,,1,15,,
1258,2016-04-13 11:00:01,12,378,0,,,1,15,,
1259,2016-04-13 11:00:01,12,379,0,,,1,15,,
1260,2016-04-13 11:00:02,12,380,0,,,1,15,,
1261,2016-04-13 11:00:02,12,381,0,,,1,15,,
1262,2016-04-13 11:00:02,12,382,0,,,1,15,,
1263,2016-04-13 11:00:02,12,383,0,,,1,15,,
1264,2016-04-13 11:00:02,12,384,0,,,1,15,,
1265,2016-04-13 11:00:02,12,385,0,,,1,15,,
1266,2016-04-13 11:00:02,12,386,0,,,1,15,,
1267,2016-04-13 11:00:02,12,387,0,,,1,15,,
1268,2016-04-13 11:00:02,12,388,0,,,1,15,,
1269,2016-04-13 11:00:02,12,389,0,,,1,15,,
1270,2016-04-13 11:00:02,12,390,0,,,1,15,,
1271,2016-04-13 11:00:02,12,392,0,,,1,15,,
1272,2016-04-13 11:00:02,12,393,0,,,1,15,,
1273,2016-04-13 11:00:02,12,394,0,,,1,15,,
1274,2016-04-13 11:00:02,12,395,0,,,1,15,,
1275,2016-04-13 11:00:02,12,396,0,,,1,15,,
1276,2016-04-13 11:00:02,12,397,0,,,1,15,,
1277,2016-04-13 11:00:02,12,398,0,,,1,15,,
1278,2016-04-13 11:00:02,12,399,0,,,1,15,,
1279,2016-04-13 11:00:02,12,400,0,,,1,15,,
1280,2016-04-13 11:00:02,12,401,0,,,1,15,,
1281,2016-04-13 14:00:00,12,83,0,,,1,15,,
1282,2016-04-13 14:00:00,12,163,0,,,1,15,,
1283,2016-04-13 14:00:00,12,165,0,,,1,15,,
1284,2016-04-13 14:00:00,12,166,0,,,1,15,,
1285,2016-04-13 14:00:00,12,167,0,,,1,15,,
1286,2016-04-13 14:00:00,12,168,0,,,1,15,,
1287,2016-04-13 14:00:00,12,169,0,,,1,15,,
1288,2016-04-13 14:00:00,12,174,0,,,1,15,,
1289,2016-04-13 14:00:00,12,175,0,,,1,15,,
1290,2016-04-13 14:00:00,12,185,0,,,1,15,,
1291,2016-04-13 15:00:00,12,144,0,,,1,15,,
1292,2016-04-13 18:00:00,12,142,0,,,1,15,,
1293,2016-04-13 18:00:00,12,199,0,,,1,15,,
1296,2016-04-19 09:00:03,12,31,0,,,1,15,,
1297,2016-04-19 09:00:03,12,32,0,,,1,15,,
1298,2016-04-19 09:00:03,12,34,0,,,1,15,,
1301,2016-04-19 09:00:03,12,40,0,,,1,15,,
1303,2016-04-19 09:00:04,12,44,0,,,1,15,,
1306,2016-04-19 09:00:04,12,47,0,,,1,15,,
1309,2016-04-19 09:00:04,12,50,0,,,1,15,,
1315,2016-04-19 09:00:04,12,60,0,,,1,15,,
1321,2016-04-19 09:00:05,12,71,0,,,1,15,,
1323,2016-04-19 09:00:05,12,88,0,,,1,15,,
1326,2016-04-19 09:00:06,12,151,0,,,1,15,,
1327,2016-04-19 09:00:06,12,152,0,,,1,15,,
1328,2016-04-19 09:00:06,12,155,0,,,1,15,,
1329,2016-04-19 09:00:06,12,161,0,,,1,15,,
1339,2016-04-19 09:00:07,12,202,0,,,1,15,,
1340,2016-04-19 09:00:07,12,203,0,,,1,15,,
1341,2016-04-19 09:00:07,12,204,0,,,1,15,,
1342,2016-04-19 09:00:07,12,205,0,,,1,15,,
1343,2016-04-19 09:00:07,12,206,0,,,1,15,,
1344,2016-04-19 09:00:07,12,207,0,,,1,15,,
1345,2016-04-19 09:00:07,12,208,0,,,1,15,,
1346,2016-04-19 09:00:07,12,209,0,,,1,15,,
1347,2016-04-19 09:00:07,12,210,0,,,1,15,,
1348,2016-04-19 09:00:07,12,211,0,,,1,15,,
1349,2016-04-19 09:00:07,12,212,0,,,1,15,,
1350,2016-04-19 09:00:07,12,213,0,,,1,15,,
1351,2016-04-19 09:00:07,12,214,0,,,1,15,,
1352,2016-04-19 09:00:07,12,215,0,,,1,15,,
1353,2016-04-19 09:00:07,12,216,0,,,1,15,,
1354,2016-04-19 09:00:07,12,217,0,,,1,15,,
1355,2016-04-19 09:00:07,12,218,0,,,1,15,,
1356,2016-04-19 09:00:07,12,219,0,,,1,15,,
1357,2016-04-19 09:00:07,12,220,0,,,1,15,,
1358,2016-04-19 09:00:08,12,221,0,,,1,15,,
1359,2016-04-19 09:00:08,12,222,0,,,1,15,,
1360,2016-04-19 09:00:08,12,223,0,,,1,15,,
1361,2016-04-19 09:00:08,12,224,0,,,1,15,,
1362,2016-04-19 09:00:08,12,225,0,,,1,15,,
1363,2016-04-19 09:00:08,12,226,0,,,1,15,,
1364,2016-04-19 09:00:08,12,227,0,,,1,15,,
1365,2016-04-19 09:00:08,12,228,0,,,1,15,,
1366,2016-04-19 09:00:08,12,229,0,,,1,15,,
1367,2016-04-19 09:00:08,12,230,0,,,1,15,,
1368,2016-04-19 09:00:08,12,231,0,,,1,15,,
1369,2016-04-19 09:00:08,12,232,0,,,1,15,,
1370,2016-04-19 09:00:08,12,233,0,,,1,15,,
1371,2016-04-19 09:00:08,12,234,0,,,1,15,,
1372,2016-04-19 09:00:08,12,235,0,,,1,15,,
1373,2016-04-19 09:00:08,12,236,0,,,1,15,,
1374,2016-04-19 09:00:08,12,237,0,,,1,15,,
1375,2016-04-19 09:00:08,12,238,0,,,1,15,,
1376,2016-04-19 09:00:08,12,239,0,,,1,15,,
1377,2016-04-19 09:00:08,12,240,0,,,1,15,,
1378,2016-04-19 09:00:08,12,241,0,,,1,15,,
1379,2016-04-19 09:00:08,12,242,0,,,1,15,,
1380,2016-04-19 09:00:08,12,243,0,,,1,15,,
1381,2016-04-19 09:00:08,12,244,0,,,1,15,,
1382,2016-04-19 09:00:08,12,245,0,,,1,15,,
1383,2016-04-19 09:00:08,12,246,0,,,1,15,,
1384,2016-04-19 09:00:08,12,247,0,,,1,15,,
1385,2016-04-19 09:00:09,12,248,0,,,1,15,,
1386,2016-04-19 09:00:09,12,249,0,,,1,15,,
1387,2016-04-19 09:00:09,12,250,0,,,1,15,,
1388,2016-04-19 09:00:09,12,251,0,,,1,15,,
1389,2016-04-19 09:00:09,12,252,0,,,1,15,,
1390,2016-04-19 09:00:09,12,253,0,,,1,15,,
1391,2016-04-19 09:00:09,12,254,0,,,1,15,,
1392,2016-04-19 09:00:09,12,255,0,,,1,15,,
1393,2016-04-19 09:00:09,12,256,0,,,1,15,,
1394,2016-04-19 09:00:09,12,257,0,,,1,15,,
1395,2016-04-19 09:00:09,12,258,0,,,1,15,,
1396,2016-04-19 09:00:09,12,259,0,,,1,15,,
1397,2016-04-19 09:00:09,12,260,0,,,1,15,,
1398,2016-04-19 09:00:09,12,261,0,,,1,15,,
1399,2016-04-19 09:00:09,12,262,0,,,1,15,,
1400,2016-04-19 09:00:09,12,263,0,,,1,15,,
1401,2016-04-19 09:00:09,12,264,0,,,1,15,,
1402,2016-04-19 09:00:09,12,265,0,,,1,15,,
1403,2016-04-19 09:00:09,12,266,0,,,1,15,,
1404,2016-04-19 09:00:09,12,267,0,,,1,15,,
1405,2016-04-19 09:00:09,12,268,0,,,1,15,,
1406,2016-04-19 09:00:09,12,269,0,,,1,15,,
1407,2016-04-19 09:00:10,12,270,0,,,1,15,,
1408,2016-04-19 09:00:10,12,271,0,,,1,15,,
1409,2016-04-19 09:00:10,12,273,0,,,1,15,,
1410,2016-04-19 09:00:10,12,274,0,,,1,15,,
1411,2016-04-19 09:00:10,12,275,0,,,1,15,,
1412,2016-04-19 09:00:10,12,276,0,,,1,15,,
1413,2016-04-19 09:00:10,12,277,0,,,1,15,,
1414,2016-04-19 09:00:10,12,278,0,,,1,15,,
1415,2016-04-19 09:00:10,12,279,0,,,1,15,,
1416,2016-04-19 09:00:10,12,280,0,,,1,15,,
1417,2016-04-19 09:00:10,12,281,0,,,1,15,,
1418,2016-04-19 09:00:10,12,282,0,,,1,15,,
1419,2016-04-19 09:00:10,12,283,0,,,1,15,,
1420,2016-04-19 09:00:10,12,284,0,,,1,15,,
1421,2016-04-19 09:00:10,12,285,0,,,1,15,,
1495,2016-05-17 00:00:00,4,9,0,,,8,0,Showroom Sophia/XDS Cabinet,9
